% Model,yuinrods.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 13 2026, 13:14"
% Table,Table 6 - Global Evaluation 2 (freq*a/c_const)
% U,lambda (THz),freq*a/c_const (1)
55,6.226771998553677E-9+1.1334675768259386E-6i,6.231082703108239E-9+1.1342522601011583E-6i
55,1.147420818616159E-8-6.092562241015677E-7i,1.148215161519666E-8-6.096780034088459E-7i
55,1.6801648868624755E-7+5.793671012612528E-9i,1.6813280408099614E-7+5.7976818875935775E-9i
55,7.681460583148999E-7-9.852958148461088E-9i,7.686778347655095E-7-9.859779209450047E-9i
55,1.1396641754935784E-6+1.5584845841910794E-8i,1.1404531485847903E-6+1.559563500617897E-8i
55,1.4313653112993294E-6-4.784149470856496E-9i,1.432356224884746E-6-4.787461468616895E-9i
55,1.6695177543626388E-6-1.8484047641486499E-10i,1.6706735374536725E-6-1.849684388139594E-10i
55,1.911893326905528E-6-3.881514688093431E-10i,1.9132169031138816E-6-3.8842018047966675E-10i
55,0.30198662677071947-9.591687587497028E-16i,0.3021956877621512-9.598327774640376E-16i
55,0.4974323819496666,0.4977767472219063
55,0.49864060989637693+8.384558054020769E-16i,0.498985811607419+8.390362562777447E-16i
55,0.501450413414305-7.543588487686909E-16i,0.5017975603118456-7.54881080532744E-16i
55,0.5792004365292635,0.5796014086477753
55,0.6518422128675466+2.2525458604122625E-15i,0.6522934738413732+2.254105265462278E-15i
55,0.7357270601806113+3.1215080407536086E-16i,0.7362363934258259+3.1236690158032007E-16i
55,0.807207560618053-1.1036305513336785E-15i,0.8077663787840048-1.1043945788659684E-15i
55,0.8563984116001849+2.5140656739078773E-16i,0.8569912838836508+2.5158061253574405E-16i
55,0.8894382469778362+8.99823790469394E-15i,0.8900539922633772+9.004467255170849E-15i
55,0.9301729176363035+2.9562703910936793E-16i,0.9308168629475362+2.958316974498751E-16i
55,0.9816456319907071,0.9823252111205951
55,0.9970942647725601-2.4044566101842127E-15i,0.9977845387683769-2.4061211808579382E-15i
55,1.0433350803115629+4.535305505507719E-16i,1.0440573661578532+4.538445232175639E-16i
55,1.0446055391825295+5.529853332835548E-15i,1.0453287045491946+5.533681570637325E-15i
55,1.0555002094185164-1.1667938649557868E-15i,1.0562309170084423-1.1676016195401954E-15i
55,1.2188002534182565+4.683768880599765E-15i,1.2196440112762175+4.687011386323565E-15i
55,1.245610106320602+2.461919172895036E-14i,1.2464724242535166+2.4636235240731462E-14i
55,1.303321858304489+7.5324873212273545E-16i,1.3042241292519328+7.537701953690264E-16i
55,1.3145876203572384+7.624620616030298E-16i,1.3154976904294622+7.629899031045968E-16i
55,1.3680521758762714-8.626346087421629E-16i,1.3689992586900948-8.632317982550744E-16i
55,1.3824488835243984+3.2304643923742465E-14i,1.3834059329715342+3.2327007963364904E-14i
55,1.3990553712691391-5.2440872202599905E-14i,1.4000239171485152-5.2477176262986483E-14i
55,1.4215388520563572-5.394083904320209E-15i,1.4225229629255953-5.397818150902457E-15i
55,1.4726520925785835-4.28090429001156E-15i,1.4736715884079212-4.28386789838278E-15i
55,1.4763346861506619-3.889216884224413E-14i,1.4773567313864797-3.891909333047078E-14i
55,1.4963814472220933+6.9385183786643615E-15i,1.4974173705418163+6.9433218149847796E-15i
55,1.5116930614753732-8.943686466853475E-16i,1.5127395848050718-8.94987805215581E-16i
55,1.5553251947793412-1.3609967434093208E-14i,1.5564019240063816-1.3619389418488846E-14i
56,1.2764390858022655E-9-1.8938183789830187E-6i,1.277322746193567E-9-1.8951294421653046E-6i
56,2.4930885813464205E-9-1.3837843423105843E-6i,2.4948145106569895E-9-1.3847423162766E-6i
56,2.5911304745855925E-9-1.5981526871880877E-6i,2.592924276886505E-9-1.5992590652711693E-6i
56,5.666762813591275E-9+1.1360529250193327E-6i,5.670685831854323E-9+1.1368393980938634E-6i
56,1.1178809120687919E-8-6.136496964364716E-7i,1.1186548049205344E-8-6.140745172813569E-7i
56,1.6383736926676162E-7+2.6536377199428837E-9i,1.6395079151733857E-7+2.6554747951093054E-9i
56,7.637865339954551E-7-1.4840611513458089E-8i,7.643152924101798E-7-1.4850885455021775E-8i
56,1.141395413275036E-6+1.8093209030723188E-8i,1.1421855848772247E-6+1.810573469869264E-8i
56,1.4314792651771638E-6-3.006211801870443E-9i,1.4324702576512085E-6-3.008292958994762E-9i
56,1.6675999985267113E-6-3.441074246979495E-11i,1.6687544539830064E-6-3.443456453110133E-11i
56,1.9118043849677926E-6-3.828781031142969E-10i,1.913127899602924E-6-3.831431641095156E-10i
56,0.30409734877268807+5.537168324547197E-16i,0.30430787098655565+5.54100162641236E-16i
56,0.5021239510426921,0.5024715642206303
56,0.5051062611761277-7.107954674045062E-16i,0.5054559389644094-7.11287540867195E-16i
56,0.5060728530850317+7.412726536976223E-16i,0.5064232000309677+7.417858260773415E-16i
56,0.5757350068839024,0.5761335799353923
56,0.6477527625304109+7.703036882028342E-16i,0.6482011924366797+7.708369583495335E-16i
56,0.7321249679883471-1.178006200152889E-15i,0.7326318075570271-1.1788217168754347E-15i
56,0.7967365612111665+1.841236372648184E-15i,0.7972881304550695+1.842511034064957E-15i
56,0.8618491118478951+1.44743073205593E-16i,0.8624457575726222+1.4484327675007054E-16i
56,0.8922665053294183-4.528376393420248E-15i,0.8928842085774735-4.531511323163689E-15i
56,0.9292241196239295+5.624067955378689E-16i,0.9298674080959664+5.62796141660644E-16i
56,0.981710614794092,0.9823902389106386
56,0.9966134854644612+6.739868191406414E-16i,0.9973034266236889+6.744534105063857E-16i
56,1.0394646807118306+2.376983658840772E-15i,1.0401842871362335+2.3786292103860448E-15i
56,1.0396357630039734+2.5042840027533967E-16i,1.0403554878661825+2.5060176824929297E-16i
56,1.0497109337124324+1.3218911748418622E-16i,1.0504376334701846+1.322806301059644E-16i
56,1.219917244927283+3.1735086760148534E-15i,1.2207617760623748+3.1757056503551393E-15i
56,1.247997741299548+3.784446646271404E-15i,1.2488617121577634+3.787066564167605E-15i
56,1.304881219125656-7.364728618887223E-16i,1.305784569596133-7.369827114417158E-16i
56,1.314503675423966+2.713675282444764E-16i,1.3154136873823215+2.715553920750832E-16i
56,1.3729736490502031+1.7905209422009972E-15i,1.3739241389290082+1.791760494055855E-15i
56,1.3918114300433806+5.931755795484949E-15i,1.392774961046599+5.935862264571995E-15i
56,1.4056673336513703-5.297620755459864E-15i,1.4066404568970545-5.301288221993761E-15i
56,1.4292705313161327+4.153181747208209E-15i,1.4302599947155437+4.1560569351029595E-15i
56,1.4751843145025494-4.0840485013554475E-16i,1.476205563352647-4.0868758292999963E-16i
56,1.477562791158858-1.349271355200202E-14i,1.4785856865940816-1.3502054363224193E-14i
56,1.4990724108152191+3.730392555111847E-15i,1.500110197050273+3.732975052139417E-15i
56,1.5088986860063953-2.077243063826253E-16i,1.5099432748302113-2.0786811092755237E-16i
56,1.553317063041582-4.540557452159558E-15i,1.5543924020679485-4.543700814674489E-15i
57,1.1984219708714926E-9-1.893867302458196E-6i,1.1992516211380067E-9-1.8951783995094994E-6i
57,2.4002611765999535E-9-1.5960423652839916E-6i,2.401922842835446E-9-1.5971472824216195E-6i
57,2.7921940658387217E-9-1.3814705725483569E-6i,2.7941270615674273E-9-1.3824269447248972E-6i
57,6.626347405196338E-9+1.133810742344515E-6i,6.630934730048816E-9+1.13459566318828E-6i
57,1.2469654398340733E-8-6.173162795136256E-7i,1.247828696044855E-8-6.177436386811562E-7i
57,1.6991715516372838E-7+5.1591059783835256E-9i,1.7003478636249918E-7+5.1626775531326325E-9i
57,7.706844059016972E-7-1.301938051062559E-8i,7.71217939613775E-7-1.3028393640201839E-8i
57,1.1418611541947593E-6+1.7569516131252618E-8i,1.1426516482226772E-6+1.758167925417185E-8i
57,1.43122081760201E-6-3.3434602385266335E-9i,1.4322116311565215E-6-3.3457748678854018E-9i
57,1.6693047700892074E-6+1.2258883250398633E-11i,1.670460405734297E-6+1.2267369898677003E-11i
57,1.9117882133880135E-6-3.825426454233132E-10i,1.913111716827793E-6-3.828074741860049E-10i
57,0.3061751477067149+1.4354211769257333E-15i,0.3063871083508527+1.4364148983284961E-15i
57,0.5068407367235624,0.5071916152642797
57,0.5088457819905383-7.437867777993593E-16i,0.5091980485952101-7.443016906709767E-16i
57,0.5137019103986726+8.5033063499134E-16i,0.5140575388310862+8.509193066404691E-16i
57,0.5723914655416791,0.5727877239076632
57,0.6436086283469586+1.2956162117602242E-15i,0.6440541893288309+1.2965131481995696E-15i
57,0.7284294137041468-1.560397702561059E-16i,0.7289336948938323-1.5614779434121645E-16i
57,0.7862671728084601-3.2981935676077907E-16i,0.7868114942455892-3.300476859502373E-16i
57,0.8673225902547015,0.8679230251896812
57,0.8951146775657147+1.3239048576676765E-15i,0.8957343525623798+1.3248213779290702E-15i
57,0.9282969526226759+1.1053639837277378E-16i,0.9289395992303541+1.106129211290303E-16i
57,0.9817716128845433,0.9824512792291893
57,0.9962037593994214-1.996619920020082E-15i,0.9968934169111965-1.998002151228316E-15i
57,1.034461686172878+8.234245288535838E-16i,1.0351778290962321+8.239945737930309E-16i
57,1.0362399186233924+1.3473415788102268E-15i,1.0369572925914559+1.348274323976049E-15i
57,1.0439206607459839,1.0446433519811735
57,1.2209326472900928-1.5122022750520435E-15i,1.2217778813736129-1.5132491509029655E-15i
57,1.2500041071885806-3.280908873949826E-15i,1.250869467024998-3.2831801998999845E-15i
57,1.3062349652922578,1.3071392529417045
57,1.3143935810426863,1.3153035167842877
57,1.3779278074823391-3.903386525795803E-16i,1.3788817270536595-3.906088784057205E-16i
57,1.4015425661609135-6.24456481980471E-15i,1.402512833889484-6.248887842073108E-15i
57,1.4122324563099842+1.4784477606585795E-14i,1.4132101244955106+1.4794712687454394E-14i
57,1.4363504797018911-7.935068865361788E-16i,1.4373448444475787-7.940562199228295E-16i
57,1.478558365322088+2.33959877887899E-15i,1.4795819499789629+2.341218449410415E-15i
57,1.4789235228586888+8.32331664412673E-15i,1.479947360308866+8.329078756337555E-15i
57,1.5018695441153709,1.5029092667655142
57,1.5057674705719062+1.4835114346574218E-15i,1.5068098917003838+1.484538448252846E-15i
57,1.5513634439409922-1.7204040543641996E-15i,1.5524374305049982-1.7215950653076795E-15i
58,1.2369613759959034E-9-1.8933367032065843E-6i,1.2378177065374039E-9-1.894647432931669E-6i
58,2.749130661327385E-9-1.3840305684082378E-6i,2.751033844881499E-9-1.3849887128330336E-6i
58,3.2553543127656874E-9-1.600048610507525E-6i,3.2576079476612656E-9-1.6011563011110088E-6i
58,6.314139602866116E-9+1.1366140887569096E-6i,6.318510790754564E-9+1.1374009503170118E-6i
58,1.0616037920881621E-8-6.218475228582913E-7i,1.0623387251004447E-8-6.222780189403142E-7i
58,1.7241003910282824E-7+8.727299196593858E-9i,1.7252939608923874E-7+8.733340980106168E-9i
58,7.652648029792114E-7-1.3883864911213792E-8i,7.657945847782582E-7-1.38934765108872E-8i
58,1.141425987583291E-6+1.8311925683869607E-8i,1.1422161803516327E-6+1.83246027662273E-8i
58,1.431976714159145E-6-3.360836761809992E-9i,1.4329680510099538E-6-3.3631634206855116E-9i
58,1.6685915761164924E-6+1.17131679709323E-10i,1.6697467180276687E-6+1.1721276828384023E-10i
58,1.9117235195612573E-6-3.4905177448889533E-10i,1.9130469782144324E-6-3.492934180040933E-10i
58,0.308202050191212-1.2839391940240734E-15i,0.3084154140307412-1.284828046632254E-15i
58,0.5115478362889737,0.5119019734869118
58,0.512652264426254-6.939450285186676E-16i,0.5130071662038815-6.944254366652556E-16i
58,0.5215040623361489+6.438725193855514E-16i,0.5218650920859546+6.443182630553881E-16i
58,0.5691898868000926,0.5695839287592344
58,0.6394273534173222+7.242534908250231E-16i,0.6398700197627941+7.247548810834558E-16i
58,0.7246705595514719+1.6482092391384315E-16i,0.7251722385405758+1.6493502706513365E-16i
58,0.7758290512053208-3.556554008466212E-16i,0.7763661464812308-3.559016159572178E-16i
58,0.8728007068311936-4.324619401849762E-16i,0.873404934187364-4.327613273563168E-16i
58,0.8979678491357682+1.544856903250879E-16i,0.8985894993420095+1.5459263854304957E-16i
58,0.9274005089722196-5.64466154236227E-16i,0.9280425349848722-5.648569260233628E-16i
58,0.9818274430283477,0.9825071480233978
58,0.9958543802542624-4.9379172069390835E-16i,0.9965437958958884-4.941335655888064E-16i
58,1.0296116700554023+1.350671646568124E-15i,1.0303244553824655+1.3516066970918835E-15i
58,1.033141340198059-3.6487987177711227E-16i,1.0338565690649149-3.6513247285605057E-16i
58,1.0381490776805227-3.517792956421106E-16i,1.0388677733318987-3.520228273809115E-16i
58,1.2218531959665586+1.595893378012806E-15i,1.2226990673326663+1.5969981920086918E-15i
58,1.2516848238939196-3.7656314858123714E-16i,1.2525513472663008-3.76823837824403E-16i
58,1.3074133975719384,1.3083185010330765
58,1.3142668857584663,1.3151767337907474
58,1.3828961363007297+8.980529886321632E-16i,1.3838534953745198+8.986746977792514E-16i
58,1.4115681124839594+2.3417841715827086E-16i,1.4125453207538257+2.343405355030021E-16i
58,1.4186896999809018+1.0477440395278488E-14i,1.4196718384232019+1.048469377633091E-14i
58,1.4424675825146929-7.286449100816177E-16i,1.4434661820425376-7.291493404563409E-16i
58,1.4804442042003236-6.25860887157056E-15i,1.4814690943962876-6.2629416163336834E-15i
58,1.4830297593163813-7.645570968445474E-16i,1.4840564394549056-7.65086388708832E-16i
58,1.50235414654893-2.4506683747326524E-16i,1.5033942046823574-2.452364937145269E-16i
58,1.5047712502385764+2.5572252866628867E-16i,1.5058129816980683+2.5589956168906224E-16i
58,1.5494837230836431-6.522549982454019E-16i,1.550556408343978-6.527065449845991E-16i
59,1.0894539444077226E-9-1.8927731719686687E-6i,1.0902081576792596E-9-1.8940835115691953E-6i
59,1.9853367834164927E-9-1.5999305924200669E-6i,1.9867112034717958E-9-1.601038201321329E-6i
59,2.1014232311456217E-9-1.385982642097959E-6i,2.1028780161763993E-9-1.3869421379152497E-6i
59,6.38026128751305E-9+1.1358117557476137E-6i,6.384678250491261E-9+1.1365980618641317E-6i
59,9.754802472564004E-9-6.259711464112564E-7i,9.761555581792524E-9-6.26404497218462E-7i
59,1.7046919139364913E-7+1.2356726669580921E-8i,1.7058720475914954E-7+1.2365281053448903E-8i
59,7.63602125646454E-7-1.4725157757858304E-8i,7.641307563979351E-7-1.4735351772450163E-8i
59,1.1413205543915963E-6+1.84927681113023E-8i,1.1421106741700582E-6+1.8505570388267375E-8i
59,1.4320625124442613E-6-3.11316141088942E-9i,1.4330539086919874E-6-3.1153166076873953E-9i
59,1.6685730490901503E-6+1.387764019247788E-10i,1.669728178175333E-6+1.388724748286818E-10i
59,1.9118286302468677E-6-3.18953299663357E-10i,1.9131521616666566E-6-3.191741064380182E-10i
59,0.3101597098550023-8.118503771162406E-16i,0.31037442895411566-8.124124094371719E-16i
59,0.5162063356429171,0.5165636978528496
59,0.5165063255847677-7.653589311463803E-16i,0.5168638954734155-7.658887781090012E-16i
59,0.5294522518341934+8.785413885956074E-16i,0.5298187840010906+8.791495901430656E-16i
59,0.566150101979085,0.5665420395389849
59,0.6352288494284102+7.755147440300627E-16i,0.6356686092100524+7.76051621715643E-16i
59,0.7208839544528083+1.3685350156305692E-16i,0.7213830120297505+1.369482432707399E-16i
59,0.7654532069482065-1.0482127794320454E-15i,0.765983119176607-1.0489384420391709E-15i
59,0.8782628688701741-4.3631384386962186E-16i,0.8788708776024386-4.3661589765839457E-16i
59,0.9008087527163539+4.71542873566103E-16i,0.9014323696392192+4.718693159046412E-16i
59,0.9265435132221977-1.0730630750942939E-15i,0.9271849459490382-1.0738059412031242E-15i
59,0.9818766885637633,0.9825564276507883
59,0.995556563556367+4.660035382366175E-16i,0.9962457730237833+4.663261457731042E-16i
59,1.0249321441576116-1.4933735770714533E-15i,1.025641689916307-1.4944074180860012E-15i
59,1.0303327062003704-6.247192248697439E-16i,1.03104599069037-6.25151708989701E-16i
59,1.0324184754360228-2.8198772701988376E-16i,1.0331332038740175-2.8218294306111306E-16i
59,1.2226845970258684-1.5445813386405247E-15i,1.2235310439589526-1.5456506300507313E-15i
59,1.253089107422658-1.0379860757508771E-15i,1.2539566029602964-1.0387046585583656E-15i
59,1.3084406897469392-4.1087229585567357E-16i,1.3093465043876513-4.1115673682725553E-16i
59,1.3141310631160532,1.3150408171202757
59,1.3878617553984602+9.740491841711238E-16i,1.388822552098819+9.74723504389617E-16i
59,1.4218158960875287-3.2342645076193847E-16i,1.422800198750359-3.2365035423466705E-16i
59,1.4249670079002386+4.46904738917693E-15i,1.425953492032383+4.472141246305399E-15i
59,1.4474179876976807+6.629578476814318E-16i,1.4484200143197203+6.634168038491133E-16i
59,1.4821598709706716,1.4831859488980255
59,1.4887483899955267-1.2287455464482762E-15i,1.4897790290596904-1.2295961892893343E-15i
59,1.4987116852342675-1.5198936016241473E-15i,1.4997492217441983-1.5209458020696578E-15i
59,1.5077769565215626-6.762606934153992E-15i,1.5088207687882154-6.767288589515476E-15i
59,1.5476988534768017-1.0393587266672765E-15i,1.54877030309762-1.0400782597412205E-15i
60,1.1035314252018547E-9-1.8931406604121061E-6i,1.1042953841105515E-9-1.8944512544195884E-6i
60,1.5286647289385068E-9-1.5981319723818943E-6i,1.529723001509104E-9-1.599238336124414E-6i
60,2.265793003028266E-9-1.3836722364676173E-6i,2.2673615788842818E-9-1.3846301328243726E-6i
60,5.683172174959525E-9+1.1322366254688263E-6i,5.687106553187062E-9+1.133020456574154E-6i
60,1.1264552276293291E-8-6.224304091507782E-7i,1.1272350563562167E-8-6.228613087565847E-7i
60,1.7662981510113952E-7+8.064559937328003E-9i,1.767520933776855E-7+8.070142915998242E-9i
60,7.643806205610144E-7-1.5215939827754976E-8i,7.649097902533102E-7-1.522647360370384E-8i
60,1.1457096171611657E-6+1.735158397968202E-8i,1.1465027754245562E-6+1.736359623131215E-8i
60,1.431973915198585E-6-1.810839275593597E-9i,1.432965250111714E-6-1.8120928935379658E-9i
60,1.6672106212108316E-6+1.9276655317132266E-11i,1.66836480710682E-6+1.929000026791761E-11i
60,1.9116102977945517E-6-2.6487636699555556E-10i,1.9129336780659287E-6-2.6505973708873845E-10i
60,0.3120295626555409+6.641251986762116E-16i,0.31224557622681176+6.645849629841705E-16i
60,0.5203849942837457-5.489699676138027E-16i,0.5207452493188595-5.493500116141708E-16i
60,0.5207727351773188,0.5211332586398676
60,0.5375145587914864+6.002564353072093E-16i,0.5378866723773481+6.00671984190352E-16i
60,0.5632916703997675,0.5636816291086623
60,0.6310363715011217+9.83535320522475E-16i,0.6314732288906897+9.842162078565114E-16i
60,0.7171109760965815-1.8158247256274386E-16i,0.7176074216949596-1.8170817949270476E-16i
60,0.7551740204853074-2.307461704508615E-16i,0.7556968165809967-2.309059127006406E-16i
60,0.8836847379557266-2.733436476116824E-16i,0.884296500169854-2.7353287948126006E-16i
60,0.9036170267268678+8.280321378987873E-16i,0.9042425877773761+8.286053726196014E-16i
60,0.9257341675490867,0.9263750399775768
60,0.9819175706029036,0.9825973379919754
60,0.9953030862915514-1.380240494761101E-15i,0.9959921202803088-1.3811960153725092E-15i
60,1.020443747535104+4.48401715583729E-16i,1.0211501860414753+4.48712137631957E-16i
60,1.0267551867576015,1.027465994582427
