% Model,"2D photonic crystal band structure(sweep, mesh).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 11 2026, 18:05"
% Table,Table 8 - Global Evaluation 5 ()
% U,lambda (THz),freq*a/(c_const) (1)
7,0.10825204901239244+5.143608926447529E-15i,0.05416349517324704+2.573584886405412E-15i
7,0.1257149193331608-8.163874915167449E-16i,0.0629009749804117-4.0847633240830804E-16i
7,0.8588701959269399+2.1335646698098757E-15i,0.4297323896955439+1.0675208529478128E-15i
7,0.9488053176441417,0.47473108094874505
7,1.0274644254051017,0.514087862112813
7,1.0711610292221385+5.540201738976519E-16i,0.5359512892860059+2.772018570415397E-16i
7,1.188732359259174+1.5939629501213783E-15i,0.5947776507735765+7.97533213854922E-16i
7,1.2437797909433694+1.7321496969965894E-16i,0.6223204208876575+8.666744196396308E-17i
7,1.4141177622176526-1.331348640217615E-15i,0.7075483677866501-6.661351568512181E-16i
7,1.5736439175566828+3.807412772802292E-16i,0.7873666642858054+1.9050242949085255E-16i
7,1.5836402928437578-8.256562289123267E-16i,0.7923683121026469-4.131139094127878E-16i
7,1.675833006190886-3.778963991102766E-16i,0.838496580619893-1.8907900567178873E-16i
7,1.6948938007658805,0.848033575664142
7,1.7267990943873832-6.194728598548923E-16i,0.8639972662624736-3.0995085599596315E-16i
7,1.7620977955162085,0.8816588352180336
7,1.7667631830742936+5.488084964258649E-16i,0.8839931438873757+2.7459421432102783E-16i
7,1.8743767316485558+1.1541431748314698E-15i,0.9378371678292299+5.774710857626728E-16i
7,1.9111995802219872-5.5812897143290774E-15i,0.9562613380797528-2.7925767803983967E-15i
7,1.9802923089311064-9.093696207314294E-16i,0.9908316183846958-4.549995821099489E-16i
7,1.9935055742617926+1.5214299267766125E-15i,0.997442824726661+7.612415953989472E-16i
7,2.0071926055916167,1.0042910780588834
7,2.058841930795704-3.951727499818918E-15i,1.030133618702828-1.9772316119201293E-15i
7,2.0785062440389765+5.267296600984353E-16i,1.039972581984856+2.635471537271471E-16i
7,2.121711979872165,1.0615904052557077
7,2.170983187998846,1.0862430641928518
7,2.204795955188208,1.1031611518333497
7,2.251554466509365,1.1265565926158314
7,2.3285451325542406,1.1650785754027744
7,2.3367246462430833,1.1691711635269442
8,1.25921107664187E-7+3.236836085813069E-5i,6.300414051653044E-8+1.6195384504034464E-5i
8,2.502513520597178E-7-2.9131622614674667E-5i,1.2521229873287095E-7-1.4575895008676968E-5i
8,1.4458582318428973E-6+2.0086813360287908E-5i,7.234295893342139E-7+1.0050359585907881E-5i
8,2.0673587345366736E-6+2.4236651178643057E-5i,1.0343949686035831E-6+1.2126714931555944E-5i
8,5.6845923349838644E-6-1.1125166090054783E-5i,2.8442638481838648E-6-5.56643394113743E-6i
8,7.990198141566029E-6+7.911908679947421E-6i,3.997864820318142E-6+3.9586929901756E-6i
8,1.4455068639149064E-5-1.3404011613080144E-6i,7.232537837467411E-6-6.706645508613901E-7i
