% Model,SiGratingSlab80.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 17 2026, 16:22"
% Table,"Table 6 - Global Evaluation 2 (freq, real(freq)/(2*abs(imag(freq))))"
% U (rad),lambda (THz),Frequency (1/s),Q (1)
0.12828170002158323,0.601661499712524+0.05391068918358626i,6.01661499712524E11+5.3910689183586266E10i,5.580168875820148
0.12828170002158323,0.9891984166364766+0.08298582556745715i,9.891984166364766E11+8.298582556745715E10i,5.960044440555582
0.12828170002158323,1.1603009219633238+0.0019164849563704104i,1.1603009219633237E12+1.9164849563704104E9i,302.715896127041
0.12828170002158323,1.2692325210812456+0.3945235234232498i,1.2692325210812456E12+3.945235234232498E11i,1.608563806371055
0.12828170002158323,1.2804033211304273+0.4799385698133364i,1.2804033211304272E12+4.7993856981333636E11i,1.333924174533855
0.12828170002158323,1.3031677466936633+0.002976588024198656i,1.3031677466936633E12+2.976588024198656E9i,218.9029412366356
0.12828170002158323,1.4808721630188144+0.07140299961767213i,1.4808721630188145E12+7.140299961767213E10i,10.369817591334781
0.12828170002158323,1.5986027666091522+0.020378595977549496i,1.5986027666091523E12+2.0378595977549496E10i,39.2225933614437
0.12828170002158323,1.7087932505984573+0.012441147209205432i,1.7087932505984573E12+1.2441147209205433E10i,68.67506757472052
0.12828170002158323,1.895666593978962+0.0844654038150525i,1.8956665939789622E12+8.44654038150525E10i,11.22155645008079
0.12828170002158323,2.0225448377614565+0.0012997558648605379i,2.0225448377614568E12+1.299755864860538E9i,778.0479751781975
0.12828170002158323,2.1768095852837352+0.020314133032454915i,2.176809585283735E12+2.0314133032454914E10i,53.578697693028566
0.12828170002158323,2.2238406606344747+1.2113601439997157E-4i,2.2238406606344746E12+1.2113601439997157E8i,9179.106113280694
0.12828170002158323,2.2645969720975727+4.8609149179217477E-4i,2.2645969720975728E12+4.8609149179217476E8i,2329.3937564595212
0.12828170002158323,2.3689286011891424+1.1606011552287051E-5i,2.3689286011891426E12+1.1606011552287051E7i,102056.1021551942
0.12828170002158323,2.4343093715054507+0.07971660583837534i,2.4343093715054507E12+7.971660583837534E10i,15.268521193946654
0.12828170002158323,2.510378943175082+0.0032324914361731337i,2.510378943175082E12+3.232491436173134E9i,388.30403618130805
0.12828170002158323,2.606703003289855+0.002975738908476534i,2.606703003289855E12+2.975738908476534E9i,437.9925597411348
0.12828170002158323,2.6785362011422826+0.0054637102483541386i,2.6785362011422827E12+5.463710248354138E9i,245.12063043141353
0.12828170002158323,2.710632762297321+0.031568464182178374i,2.7106327622973213E12+3.1568464182178375E10i,42.93260430178891
0.1291543646475804,0.6018529356096771+0.05381707210193039i,6.018529356096771E11+5.381707210193039E10i,5.591654396115772
0.1291543646475804,0.9892834265791233+0.08288465855622704i,9.892834265791233E11+8.288465855622704E10i,5.967831947500974
0.1291543646475804,1.1598196024396255+0.0019121515709586627i,1.1598196024396255E12+1.9121515709586627E9i,303.27606348124027
0.1291543646475804,1.269522345998657+0.39444689570635216i,1.2695223459986572E12+3.944468957063522E11i,1.609243677435047
0.1291543646475804,1.2807113521893345+0.479856846144225i,1.2807113521893345E12+4.7985684614422504E11i,1.3344723144831467
0.1291543646475804,1.3036479067536635+0.0029865591924508827i,1.3036479067536636E12+2.986559192450883E9i,218.2524809903133
0.1291543646475804,1.4807740926442887+0.07127599299586544i,1.4807740926442888E12+7.127599299586545E10i,10.38760759692387
0.1291543646475804,1.5983417082139217+0.020550899523742956i,1.5983417082139219E12+2.0550899523742958E10i,38.887390461116276
0.1291543646475804,1.7091522877462908+0.012379968587467136i,1.7091522877462908E12+1.2379968587467136E10i,69.0289428309435
0.1291543646475804,1.895623072756595+0.08444628632084103i,1.895623072756595E12+8.444628632084103E10i,11.223839172479762
0.1291543646475804,2.022420636736677+0.0013183268806016783i,2.0224206367366772E12+1.3183268806016784E9i,767.0406583129268
0.1291543646475804,2.176710665043724+0.0203477729256163i,2.1767106650437239E12+2.03477729256163E10i,53.48768813670539
0.1291543646475804,2.2233727364171436+1.242468454915864E-4i,2.2233727364171436E12+1.242468454915864E8i,8947.401149784939
0.1291543646475804,2.264697350950553+4.935427031122613E-4i,2.264697350950553E12+4.935427031122613E8i,2294.3276606760255
0.1291543646475804,2.3694155108115504+1.160809212443592E-5i,2.3694155108115503E12+1.160809212443592E7i,102058.78302015495
0.1291543646475804,2.434300440288938+0.07965250651866534i,2.434300440288938E12+7.965250651866534E10i,15.280752274371284
0.1291543646475804,2.510024504399757+0.003262961171871356i,2.5100245043997573E12+3.262961171871356E9i,384.6237163404892
0.1291543646475804,2.606743077282177+0.002977001939503724i,2.606743077282177E12+2.977001939503724E9i,437.81346640921726
0.1291543646475804,2.6788320732367548+0.005531922608936552i,2.678832073236755E12+5.531922608936552E9i,242.12486892976702
0.1291543646475804,2.71067107756859+0.03152011051893571i,2.71067107756859E12+3.1520110518935715E10i,42.99907317806125
0.13002702927357757,0.6020455640297746+0.053722993772923604i,6.020455640297747E11+5.372299377292361E10i,5.603239150953699
0.13002702927357757,0.9893690382162872+0.08278292148782113i,9.893690382162872E11+8.278292148782112E10i,5.975683271590273
0.13002702927357757,1.1593383364460625+0.001907833769943803i,1.1593383364460625E12+1.907833769943803E9i,303.8363076255359
0.13002702927357757,1.2698140936070157+0.39436971382789476i,1.2698140936070156E12+3.943697138278948E11i,1.6099285126154108
0.13002702927357757,1.2810213428928487+0.47977462424773487i,1.2810213428928489E12+4.7977462424773486E11i,1.335024069792596
0.13002702927357757,1.3041280118404444+0.002996580858324842i,1.3041280118404443E12+2.9965808583248425E9i,217.6026734298573
0.13002702927357757,1.4806749824419827+0.07114801573795156i,1.4806749824419827E12+7.114801573795155E10i,10.405595764578475
0.13002702927357757,1.5980811758257754+0.0207234996970996i,1.5980811758257754E12+2.07234996970996E10i,38.5572224572049
0.13002702927357757,1.709511790127212+0.01231931317049416i,1.7095117901272122E12+1.2319313170494162E10i,69.38340500270921
0.13002702927357757,1.8955792234984876+0.08442702200265591i,1.8955792234984875E12+8.442702200265591E10i,11.226140508893327
0.13002702927357757,2.022295862716179+0.001337045873977503i,2.0222958627161792E12+1.337045873977503E9i,756.2552273169821
0.13002702927357757,2.1766109535679994+0.020381496138999037i,2.1766109535679993E12+2.038149613899904E10i,53.3967413070122
0.13002702927357757,2.222904590189144+1.274506829868393E-4i,2.222904590189144E12+1.274506829868393E8i,8720.646049494626
0.13002702927357757,2.2647987623209813+5.010528043640624E-4i,2.2647987623209814E12+5.010528043640624E8i,2260.040002366088
0.13002702927357757,2.369902370956999+1.1609959047176488E-5i,2.369902370956999E12+1.1609959047176488E7i,102063.33895438473
0.13002702927357757,2.434291501627671+0.07958791751576919i,2.434291501627671E12+7.958791751576918E10i,15.293097103246556
0.13002702927357757,2.509669495706127+0.0032936029624523935i,2.509669495706127E12+3.2936029624523935E9i,380.9915044886656
0.13002702927357757,2.6067821306300005+0.0029786636135993604i,2.6067821306300005E12+2.9786636135993605E9i,437.5757837723768
0.13002702927357757,2.67912978317587+0.005600663198995934i,2.67912978317587E12+5.6006631989959345E9i,239.1796906887897
0.13002702927357757,2.7107092013843737+0.031471077595726045i,2.7107092013843735E12+3.1471077595726048E10i,43.06667277501332
0.1308996938995747,0.6022393828052367+0.05362845736734373i,6.022393828052367E11+5.362845736734373E10i,5.614923609307114
0.1308996938995747,0.9894552518732344+0.08268061657739353i,9.894552518732344E11+8.268061657739354E10i,5.983598652454718
0.1308996938995747,1.1588571247676633+0.0019035312525811287i,1.1588571247676633E12+1.9035312525811288E9i,304.39666362091225
0.1308996938995747,1.2701077632494504+0.39429197740747757i,1.2701077632494504E12+3.942919774074776E11i,1.6106183184357168
0.1308996938995747,1.2813332907220085+0.47969190508784376i,1.2813332907220085E12+4.7969190508784375E11i,1.3355794387309536
0.1308996938995747,1.304608061338225+0.0030066540672289894i,1.3046080613382249E12+3.0066540672289896E9i,216.95346923309097
0.1308996938995747,1.4805748232699312+0.07101906780721443i,1.4805748232699312E12+7.101906780721443E10i,10.423783844143388
0.1308996938995747,1.5978211868855356+0.020896401483469607i,1.5978211868855356E12+2.089640148346961E10i,38.23196994347363
0.1308996938995747,1.7098717484131354+0.012259174868310938i,1.7098717484131355E12+1.2259174868310938E10i,69.73845168132105
0.1308996938995747,1.8955350455546733+0.08440761054640576i,1.8955350455546733E12+8.440761054640576E10i,11.228460522007923
0.1308996938995747,2.0221705202787073+0.0013559132657680138i,2.0221705202787073E12+1.3559132657680137E9i,745.685793970499
0.1308996938995747,2.176510450353188+0.02041529907724634i,2.176510450353188E12+2.0415299077246338E10i,53.305867382050636
0.1308996938995747,2.2224362362721295+1.307497017143736E-4i,2.2224362362721294E12+1.3074970171437362E8i,8498.819527432282
0.1308996938995747,2.2649011905019507+5.086220337561512E-4i,2.2649011905019507E12+5.0862203375615126E8i,2226.507150875627
0.1308996938995747,2.3703891808833717+1.1611615298413199E-5i,2.3703891808833716E12+1.1611615298413198E7i,102069.74309626415
0.1308996938995747,2.434282556935944+0.07952283723152284i,2.4342825569359443E12+7.952283723152284E10i,15.305556502270992
0.1308996938995747,2.5093139257333847+0.003324420255916591i,2.509313925733385E12+3.324420255916591E9i,377.4062441815934
0.1308996938995747,2.606820167582665+0.0029807228965446735i,2.606820167582665E12+2.9807228965446734E9i,437.2798576151702
0.1308996938995747,2.6794293334583252+0.005669942926533069i,2.679429333458325E12+5.669942926533069E9i,236.28362473629724
0.1308996938995747,2.7107471165204906+0.03142135388460455i,2.7107471165204907E12+3.1421353884604546E10i,43.1354283217037
0.1317723585255719,0.6024343897533108+0.053533466066455516i,6.024343897533108E11+5.353346606645552E10i,5.626708244572275
0.1317723585255719,0.9895420678717999+0.08257774605076454i,9.895420678717999E11+8.257774605076454E10i,5.991578331912089
0.1317723585255719,1.158375968183469+0.0018992437268791906i,1.1583759681834692E12+1.8992437268791907E9i,304.9571657890627
0.1317723585255719,1.2704033542699096+0.39421368607272006i,1.2704033542699097E12+3.942136860727201E11i,1.6113131014375284
0.1317723585255719,1.281647193144311+0.4796086896297755i,1.281647193144311E12+4.796086896297755E11i,1.3361384195662231
0.1317723585255719,1.3050880546402523+0.0030167798682827324i,1.3050880546402524E12+3.0167798682827325E9i,216.3048203088081
0.1317723585255719,1.480473605892475+0.07088914926846698i,1.480473605892475E12+7.088914926846698E10i,10.442173598992685
0.1317723585255719,1.5975617586927495+0.021069609676827618i,1.5975617586927495E12+2.1069609676827618E10i,37.91151765971607
0.1317723585255719,1.7102321535017926+0.012199547662981607i,1.7102321535017927E12+1.2199547662981607E10i,70.09408056543494
0.1317723585255719,1.8954905382714797+0.08438805163721287i,1.8954905382714797E12+8.438805163721288E10i,11.230799274879923
0.1317723585255719,2.022044614010099+0.0013749294783019564i,2.022044614010099E12+1.3749294783019564E9i,735.3266643563903
0.1317723585255719,2.1764091549574327+0.020449178090639644i,2.1764091549574326E12+2.0449178090639645E10i,53.21507655003642
0.1317723585255719,2.2219676882744017+1.3414613798645142E-4i,2.221967688274402E12+1.3414613798645142E8i,8281.892127594525
0.1317723585255719,2.265004620441997+5.162506186656293E-4i,2.265004620441997E12+5.162506186656292E8i,2193.7064465863814
0.1317723585255719,2.3708759398467167+1.1613064232586342E-5i,2.370875939846717E12+1.1613064232586343E7i,102077.96548623324
0.1317723585255719,2.434273607653928+0.07945726403974426i,2.434273607653928E12+7.945726403974426E10i,15.318131306637444
0.1317723585255719,2.508957802939649+0.0033554165241697197i,2.508957802939649E12+3.3554165241697197E9i,373.866818749198
0.1317723585255719,2.6068571925303803+0.0029831786801494905i,2.6068571925303804E12+2.9831786801494904E9i,436.9260899249501
0.1317723585255719,2.679730727242906+0.0057397730806097195i,2.6797307272429062E12+5.739773080609719E9i,233.43524993136543
0.1317723585255719,2.71078480510869+0.031370927552582195i,2.71078480510869E12+3.13709275525822E10i,43.20536586884503
0.13264502315156906,0.6026305826759568+0.0534380230617368i,6.026305826759568E11+5.34380230617368E10i,5.638593534604932
0.13264502315156906,0.9896294865299109+0.08247431214412147i,9.896294865299109E11+8.247431214412148E10i,5.999622553993309
0.13264502315156906,1.157894867466684+0.0018949709093020227i,1.157894867466684E12+1.8949709093020227E9i,305.5178477365579
0.13264502315156906,1.270700866013224+0.39413483945967964i,1.2707008660132239E12+3.941348394596796E11i,1.6120128681788581
0.13264502315156906,1.2819630476139117+0.4795249788398316i,1.2819630476139116E12+4.795249788398316E11i,1.336701010566236
0.13264502315156906,1.3055679911487224+0.0030269593147998746i,1.3055679911487224E12+3.026959314799875E9i,215.6566797520764
0.13264502315156906,1.480371320981217+0.07075826029139853i,1.480371320981217E12+7.075826029139853E10i,10.460766805774428
0.13264502315156906,1.5973029084116348+0.021243128875393816i,1.5973029084116348E12+2.1243128875393818E10i,37.595754320866796
0.13264502315156906,1.7105929965098527+0.012140425608960781i,1.7105929965098528E12+1.2140425608960781E10i,70.45028945473186
0.13264502315156906,1.895445700991527+0.08436834495942906i,1.895445700991527E12+8.436834495942906E10i,11.23315683093586
0.13264502315156906,2.021918148503014+0.001394094935415723i,2.0219181485030144E12+1.394094935415723E9i,725.1723312157621
0.13264502315156906,2.1763070670022757+0.020483129474371947i,2.176307067002276E12+2.048312947437195E10i,53.124379009692454
0.13264502315156906,2.221498959129944+1.3764228986096918E-4i,2.221498959129944E12+1.376422898609692E8i,8069.827090837609
0.13264502315156906,2.2651090377045087+5.23938776193755E-4i,2.265109037704509E12+5.2393877619375503E8i,2161.616147367246
0.13264502315156906,2.371362647101034+1.1614309605086612E-5i,2.371362647101034E12+1.1614309605086612E7i,102087.97284267635
0.13264502315156906,2.4342646552482483+0.07939119628584144i,2.4342646552482485E12+7.939119628584145E10i,15.330822365265034
0.13264502315156906,2.508601135604669+0.0033865952631507213i,2.508601135604669E12+3.3865952631507215E9i,370.3721497074897
0.13264502315156906,2.6068932099972772+0.0029860297843537064i,2.6068932099972773E12+2.9860297843537064E9i,436.51493760326156
0.13264502315156906,2.6800339683858923+0.005810165339461246i,2.680033968385892E12+5.8101653394612465E9i,230.63319301636267
0.13264502315156906,2.710822248602913+0.03131978645161811i,2.710822248602913E12+3.1319786451618114E10i,43.27651232217869
0.13351768777756623,0.6028279593599194+0.053342131554701806i,6.028279593599194E11+5.3342131554701805E10i,5.650579961748675
0.13351768777756623,0.9897175081618672+0.08237031710397263i,9.897175081618672E11+8.237031710397264E10i,6.00773156495554
0.13351768777756623,1.1574138233849116+0.0018907125246584926i,1.1574138233849116E12+1.8907125246584926E9i,306.0787423497837
0.13351768777756623,1.271000297825189+0.39405543721291597i,1.2710002978251892E12+3.9405543721291595E11i,1.6127176252340893
0.13351768777756623,1.2822808515715995+0.47944077368535i,1.2822808515715996E12+4.7944077368535E11i,1.3372672099986451
0.13351768777756623,1.3060478702745788+0.0030371934647650868i,1.3060478702745789E12+3.0371934647650867E9i,215.00900180153585
0.13351768777756623,1.4802679591159709+0.07062640115381656i,1.480267959115971E12+7.062640115381656E10i,10.479565254161185
0.13351768777756623,1.5970446530766653+0.021416963477833457i,1.5970446530766653E12+2.1416963477833458E10i,37.28457245420448
0.13351768777756623,1.7109542687661912+0.012081802833329672i,1.7109542687661912E12+1.2081802833329672E10i,70.80707624387968
0.13351768777756623,1.8954005330537453+0.08434849019668078i,1.8954005330537454E12+8.434849019668079E10i,11.235533253968851
0.13351768777756623,2.0217911283566767+0.001413410062412664i,2.0217911283566768E12+1.413410062412664E9i,715.2174666513687
0.13351768777756623,2.176204186174579+0.020517149467839727i,2.176204186174579E12+2.051714946783973E10i,53.03378497061058
0.13351768777756623,2.221030061134547+1.4124051742186344E-4i,2.221030061134547E12+1.4124051742186344E8i,7862.581154742856
0.13351768777756623,2.2652144284299283+5.316867136656157E-4i,2.265214428429928E12+5.316867136656157E8i,2130.2153789144236
0.13351768777756623,2.371849301898084+1.1615355610819591E-5i,2.371849301898084E12+1.1615355610819591E7i,102099.72821188226
0.13351768777756623,2.4342557012126127+0.0793246322864029i,2.434255701212613E12+7.93246322864029E10i,15.34363054103858
0.13351768777756623,2.5082439318325327+0.0034179599929800484i,2.5082439318325327E12+3.4179599929800487E9i,366.9211952427867
0.13351768777756623,2.6069282246346637+0.002989274959325447i,2.6069282246346636E12+2.989274959325447E9i,436.0469110581479
0.13351768777756623,2.6803390614806357+0.00588113177894202i,2.6803390614806357E12+5.881131778942019E9i,227.87612675827617
0.13351768777756623,2.7108594277433293+0.03126791810825649i,2.7108594277433296E12+3.1267918108256493E10i,43.348895477430425
0.13439035240356337,0.6030265175769052+0.05324579475691282i,6.030265175769052E11+5.324579475691283E10i,5.66266801284448
0.13439035240356337,0.989806133078056+0.08226576318715899i,9.89806133078056E11+8.2265763187159E10i,6.015905613287719
0.13439035240356337,1.1569328367004141+0.0018864683057309034i,1.156932836700414E12+1.8864683057309034E9i,306.63988183256697
0.13439035240356337,1.2713016490524782+0.39397547898567603i,1.2713016490524783E12+3.93975478985676E11i,1.6134273791931852
0.13439035240356337,1.282600602444936+0.4793560751346702i,1.282600602444936E12+4.793560751346702E11i,1.3378370161310695
0.13439035240356337,1.306527691437419+0.003047483381265539i,1.3065276914374192E12+3.0474833812655387E9i,214.36174180133725
0.13439035240356337,1.4801635107859186+0.07049357224496103i,1.4801635107859187E12+7.049357224496103E10i,10.498570746581244
0.13439035240356337,1.5967870095978667+0.021591117679443852i,1.5967870095978667E12+2.159111767944385E10i,36.977868244359385
0.13439035240356337,1.7113159618054268+0.012023673535932472i,1.7113159618054268E12+1.2023673535932472E10i,71.16443891674197
0.13439035240356337,1.895355033793403+0.08432848703190177i,1.895355033793403E12+8.432848703190176E10i,11.237928608136794
0.13439035240356337,2.02166355817661+0.0014328752860184833i,2.02166355817661E12+1.4328752860184834E9i,705.4569151632822
0.13439035240356337,2.176100512228517+0.02055123425395021i,2.176100512228517E12+2.055123425395021E10i,52.943304653593806
0.13439035240356337,2.220561005979296+1.4494324307116698E-4i,2.2205610059792964E12+1.44943243071167E8i,7660.105289934085
0.13439035240356337,2.2653207793005645+5.394946291179969E-4i,2.2653207793005645E12+5.394946291179969E8i,2099.484088473751
0.13439035240356337,2.372335903487178+1.161620690343251E-5i,2.372335903487178E12+1.1616206903432509E7i,102113.19078632153
0.13439035240356337,2.4342467470684483+0.07925757032878855i,2.434246747068448E12+7.925757032878856E10i,15.356556711051878
0.13439035240356337,2.507886199554272+0.0034495142581212777i,2.507886199554272E12+3.449514258121278E9i,363.51294876516204
0.13439035240356337,2.6069622412144446+0.002992912887536646i,2.606962241214445E12+2.9929128875366464E9i,435.5225726867275
0.13439035240356337,2.6806460118995+0.005952684881322058i,2.6806460118995E12+5.952684881322058E9i,225.1627681746311
0.13439035240356337,2.7108963225179776+0.0312153097129244i,2.7108963225179775E12+3.12153097129244E10i,43.42254405689201
0.13526301702956053,0.603226255083532+0.05314901588937934i,6.03226255083532E11+5.314901588937934E10i,5.674858179303311
0.13526301702956053,0.9898953615848464+0.0821606526606612i,9.898953615848464E11+8.21606526606612E10i,6.024144949732196
0.13526301702956053,1.1564519081702298+0.0018822379932455684i,1.1564519081702297E12+1.8822379932455685E9i,307.2012976892853
0.13526301702956053,1.2716049190428147+0.3938949644402305i,1.2716049190428147E12+3.9389496444023047E11i,1.6141421366606068
0.13526301702956053,1.2829222976483419+0.47927088415691693i,1.2829222976483418E12+4.7927088415691693E11i,1.338410427231694
0.13526301702956053,1.3070074540653278+0.0030578301329683977i,1.307007454065328E12+3.0578301329683976E9i,213.7148561611803
0.13526301702956053,1.480057966390821+0.07035977406885416i,1.480057966390821E12+7.035977406885416E10i,10.517785097934187
0.13526301702956053,1.5965299947658123+0.021765595468496806i,1.5965299947658123E12+2.1765595468496807E10i,36.675541385408124
0.13526301702956053,1.711678067361629+0.011966031989433414i,1.711678067361629E12+1.1966031989433414E10i,71.52237554074415
0.13526301702956053,1.8953092025421103+0.08430833514736506i,1.8953092025421104E12+8.430833514736507E10i,11.24034295796046
0.13526301702956053,2.0215354425743954+0.001452491034338579i,2.0215354425743953E12+1.4524910343385792E9i,695.8856869966643
0.13526301702956053,2.175996044987658+0.020585379958442545i,2.175996044987658E12+2.0585379958442547E10i,52.85294829098432
0.13526301702956053,2.2200918047815423+1.4875295184544368E-4i,2.2200918047815425E12+1.487529518454437E8i,7462.345376138309
0.13526301702956053,2.265428077507839+5.473627117354624E-4i,2.265428077507839E12+5.473627117354624E8i,2069.4030018277062
0.13526301702956053,2.372822451114954+1.1616868637036666E-5i,2.372822451114954E12+1.1616868637036666E7i,102128.3155234264
0.13526301702956053,2.4342377943655724+0.07919000867072366i,2.4342377943655723E12+7.919000867072366E10i,15.369601766854608
0.13526301702956053,2.5075279465303404+0.0034812616275551127i,2.5075279465303403E12+3.481261627555113E9i,360.1464375275028
0.13526301702956053,2.6069952646227494+0.0029969421858503i,2.6069952646227495E12+2.9969421858503E9i,434.94253524998953
0.13526301702956053,2.6809548258383007+0.006024837544458946i,2.680954825838301E12+6.024837544458946E9i,222.49187683939957
0.13526301702956053,2.7109329121216756+0.031161948108843218i,2.710932912121676E12+3.116194810884322E10i,43.49748774776312
0.13613568165555773,0.6034271696212001+0.05305179818285475i,6.034271696212002E11+5.305179818285475E10i,5.687150957083067
0.13613568165555773,0.9899851939846308+0.08205498780153224i,9.899851939846309E11+8.205498780153224E10i,6.032449827298278
0.13613568165555773,1.1559710385464264+0.0018780213355361524i,1.1559710385464263E12+1.8780213355361524E9i,307.7630207583373
0.13613568165555773,1.2719101071449033+0.39381389324797633i,1.2719101071449033E12+3.938138932479763E11i,1.6148619042548713
0.13613568165555773,1.2832459345832081+0.47918520172206486i,1.2832459345832083E12+4.791852017220649E11i,1.338987441569107
0.13613568165555773,1.3074871575948301+0.0030682347945563985i,1.30748715759483E12+3.0682347945563984E9i,213.06830232069396
0.13613568165555773,1.4799513162424054+0.07022500724767337i,1.4799513162424055E12+7.022500724767337E10i,10.537210135292922
0.13613568165555773,1.5962736252562668+0.02194040062253957i,1.5962736252562668E12+2.194040062253957E10i,36.3774949400058
0.13613568165555773,1.7120405773622709+0.011908872539263366i,1.712040577362271E12+1.1908872539263367E10i,71.8808842616167
0.13613568165555773,1.8952630386278384+0.08428803422471025i,1.8952630386278384E12+8.428803422471025E10i,11.242776368322366
0.13613568165555773,2.021406786167406+0.0014722577368137557i,2.021406786167406E12+1.4722577368137558E9i,686.4989517875154
0.13613568165555773,2.175890784347069+0.020619582649255935i,2.175890784347069E12+2.0619582649255936E10i,52.762726126893426
0.13613568165555773,2.219622468113584+1.5267219171710933E-4i,2.219622468113584E12+1.5267219171710932E8i,7269.242823953121
0.13613568165555773,2.2655363107217408+5.552911422713181E-4i,2.2655363107217407E12+5.552911422713181E8i,2039.9535831374635
0.13613568165555773,2.373308944025173+1.1617346491346417E-5i,2.373308944025173E12+1.1617346491346417E7i,102145.05290829598
0.13613568165555773,2.4342288446828664+0.07912194553987703i,2.434228844682866E12+7.912194553987703E10i,15.382766614706334
0.13613568165555773,2.507169180353078+0.0035132056949865416i,2.507169180353078E12+3.5132056949865417E9i,356.82072130460364
0.13613568165555773,2.607027299853728+0.003001361407572918i,2.607027299853728E12+3.001361407572918E9i,434.3074601538786
0.13613568165555773,2.6812655103635716+0.006097603091315272i,2.681265510363572E12+6.097603091315272E9i,219.8622532665712
0.13613568165555773,2.7109691749120737+0.031107819780578295i,2.7109691749120737E12+3.1107819780578297E10i,43.573757242296786
0.13700834628155487,0.6036292589161071+0.05295414487724362i,6.03629258916107E11+5.295414487724362E10i,5.699546846761651
0.13700834628155487,0.9900756305755907+0.08194877089683897i,9.900756305755907E11+8.194877089683897E10i,6.040820501273565
0.13700834628155487,1.155490228576302+0.0018738180883890489i,1.155490228576302E12+1.8738180883890488E9i,308.3250812168473
0.13700834628155487,1.2722172127085627+0.3937322650896625i,1.2722172127085627E12+3.9373226508966254E11i,1.6155866886078634
0.13700834628155487,1.283571510637936+0.4790990288007082i,1.283571510637936E12+4.790990288007082E11i,1.3395680574128923
0.13700834628155487,1.3079668014707302+0.0030786984471820617i,1.3079668014707302E12+3.0786984471820617E9i,212.42203871378092
0.13700834628155487,1.4798435505657344+0.07008927252518102i,1.4798435505657344E12+7.008927252518102E10i,10.556847697585034
0.13700834628155487,1.596017917634559+0.02211553670476782i,1.596017917634559E12+2.211553670476782E10i,36.08363520498416
0.13700834628155487,1.7124034839223372+0.011852189603511224i,1.7124034839223372E12+1.1852189603511225E10i,72.23996329821773
0.13700834628155487,1.8952165413749416+0.08426758394499724i,1.8952165413749417E12+8.426758394499724E10i,11.245228904462117
0.13700834628155487,2.0212775935785614+0.0014921758241747763i,2.0212775935785613E12+1.4921758241747763E9i,677.292032491009
0.13700834628155487,2.1757847302755375+0.02065383833588492i,2.1757847302755376E12+2.0653838335884922E10i,52.67264841749124
0.13700834628155487,2.2191530060292277+1.5670357391846048E-4i,2.2191530060292275E12+1.567035739184605E8i,7080.735143870895
0.13700834628155487,2.2656454670623223+5.632800934352475E-4i,2.2656454670623223E12+5.632800934352475E8i,2011.1179974823413
0.13700834628155487,2.3737953814584754+1.1617646712133799E-5i,2.3737953814584756E12+1.1617646712133799E7i,102163.34857984692
0.13700834628155487,2.4342198996289692+0.07905337913343839i,2.434219899628969E12+7.90533791334384E10i,15.396052175835015
0.13700834628155487,2.506809908449029+0.0035453500790575223i,2.506809908449029E12+3.5453500790575223E9i,353.53489113202414
0.13700834628155487,2.607058352003518+0.003006169044508444i,2.607058352003518E12+3.0061690445084443E9i,433.6180556389524
0.13700834628155487,2.6815780734627945+0.006170995279848815i,2.6815780734627944E12+6.170995279848816E9i,217.272737366969
0.13700834628155487,2.7110050883625645+0.031052910842255525i,2.7110050883625645E12+3.1052910842255527E10i,43.651384279787706
0.13788101090755203,0.6038325206795475+0.05285605922176013i,6.038325206795475E11+5.285605922176013E10i,5.712046353532895
0.13788101090755203,0.9901666716516434+0.08184200424362084i,9.901666716516434E11+8.184200424362085E10i,6.049257229235205
0.13788101090755203,1.155009479002515+0.0018696280148614813i,1.155009479002515E12+1.8696280148614814E9i,308.88750859033536
0.13788101090755203,1.2725262350846558+0.3936500796555773i,1.2725262350846558E12+3.9365007965557733E11i,1.6163164963640397
0.13788101090755203,1.2838990231880731+0.4790123663640919i,1.2838990231880732E12+4.790123663640919E11i,1.3401522730335902
0.13788101090755203,1.3084463851460608+0.003089222178923587i,1.3084463851460608E12+3.089222178923587E9i,211.7760247341578
0.13788101090755203,1.479734659500799+0.06995257077013527i,1.479734659500799E12+6.995257077013527E10i,10.576699635265868
0.13788101090755203,1.5957628883596127+0.02229100706045977i,1.5957628883596128E12+2.229100706045977E10i,35.79387158308806
0.13788101090755203,1.7127667793386294+0.011795977672748731i,1.7127667793386294E12+1.1795977672748732E10i,72.59961093752713
0.13788101090755203,1.8951697101041673+0.08424698398872282i,1.8951697101041675E12+8.424698398872282E10i,11.247700631976642
0.13788101090755203,2.021147869436083+0.0015122457283974174i,2.0211478694360833E12+1.5122457283974175E9i,668.2603995773782
0.13788101090755203,2.17567788281785+0.02068814296880855i,2.1756778828178499E12+2.068814296880855E10i,52.58272543113494
0.13788101090755203,2.2186834280883425+1.6084977324977762E-4i,2.218683428088343E12+1.6084977324977762E8i,6896.756468046218
0.13788101090755203,2.2657555350731324+5.713297302567109E-4i,2.2657555350731323E12+5.713297302567109E8i,1982.8790758491414
0.13788101090755203,2.374281762652173+1.1617776153986877E-5i,2.374281762652173E12+1.1617776153986877E7i,102183.14293469106
0.13788101090755203,2.4342109608429814+0.07898430761768352i,2.4342109608429814E12+7.898430761768352E10i,15.409459386702242
0.13788101090755203,2.506450138081243+0.0035776984235593606i,2.506450138081243E12+3.5776984235593605E9i,350.28806810212365
